Cluster,Household,Person_ID,Age,State,Residence,Education,Edu_Years,Wealth,Marital_Status,Religion,Caste,Media_Exposure
9933,39,3,20,8,2,3,14,2,0,1,991,2
51107,62,4,27,27,2,3,17,3,0,1,992,2
63821,96,5,25,35,2,2,9,1,1,3,992,2
18127,56,1,45,9,2,0,0,2,1,1,991,4
6313,11,1,39,5,2,2,12,3,1,1,991,2
10606,67,1,38,8,2,2,7,2,1,1,991,2
1725,17,1,52,1,2,3,18,5,1,2,991,2
6722,12,1,40,5,2,0,0,1,1,1,991,0
91905,67,1,39,16,2,1,2,1,1,2,993,0
32004,29,1,52,18,2,2,7,2,1,1,991,2
39007,96,1,47,21,2,0,0,1,1,1,992,0
57633,5,3,17,29,2,2,11,3,0,2,991,2
82136,54,1,30,18,2,0,0,1,1,1,991,1
30808,95,3,19,18,2,2,11,1,0,1,992,2
16341,92,6,20,9,2,2,12,1,0,1,991,2
92223,24,1,42,9,2,0,0,2,1,1,991,0
90127,98,1,42,36,2,2,12,4,1,1,991,2
81206,86,4,16,18,2,1,3,1,0,2,991,1
25505,3,1,27,12,2,2,12,2,1,3,992,2
92522,79,5,20,9,2,2,8,4,0,1,991,1
31928,52,6,29,18,2,2,12,3,5,2,993,2
54902,76,1,32,28,2,2,8,4,1,1,991,1
90609,66,2,22,36,2,3,15,4,1,1,991,2
44127,75,1,38,23,2,0,0,1,1,1,991,0
17137,48,1,50,9,2,3,15,5,1,1,991,2
44109,73,1,33,23,2,0,0,1,1,1,991,0
45606,43,1,45,23,2,2,7,1,1,1,991,1
14523,6,1,44,9,2,2,9,2,1,1,991,2
19213,96,3,46,9,2,2,12,2,1,1,991,2
1928,37,3,29,1,2,2,9,4,1,1,991,2
30212,45,6,38,18,2,2,12,2,0,1,991,2
514,51,1,30,1,2,2,7,1,1,2,991,1
89516,69,8,30,36,2,3,15,3,1,1,991,2
30904,23,3,30,18,2,2,12,2,1,1,991,2
63038,98,1,24,33,2,3,13,4,1,1,991,2
92602,95,3,36,9,2,0,0,3,4,1,991,2
32509,97,1,41,18,2,2,10,1,1,1,991,2
28708,75,3,17,15,2,2,11,1,0,3,992,2
742,89,1,31,1,2,2,12,3,1,1,993,2
91431,29,1,38,16,2,2,8,2,1,2,993,2
88221,34,3,26,3,2,2,12,5,0,4,991,2
5333,18,2,35,3,2,2,12,5,1,4,991,2
12702,40,1,37,8,2,1,5,2,1,1,991,1
18619,42,2,17,9,2,2,7,2,0,2,991,2
15014,16,1,54,9,2,1,5,1,1,1,991,0
21006,61,1,42,10,2,0,0,3,1,2,991,0
50840,68,3,25,27,2,3,15,4,0,1,992,2
15114,93,3,22,9,2,2,11,3,1,1,991,2
49714,35,1,50,27,2,1,4,1,1,3,992,2
12425,90,1,30,8,2,2,8,2,1,1,992,2
40816,4,1,31,22,2,2,9,3,1,1,991,2
38342,96,3,24,21,2,2,9,1,1,1,991,2
51023,79,1,47,27,2,0,0,4,1,1,991,2
7222,20,6,47,6,2,3,17,5,1,1,991,2
28124,95,5,23,15,2,2,9,3,0,3,992,2
82432,92,2,28,22,2,2,10,1,1,1,991,2
93224,77,1,21,19,2,1,5,2,1,2,993,1
36813,61,1,30,20,2,2,12,1,1,96,991,2
4422,78,5,37,3,2,2,10,5,0,4,991,2
10817,82,3,26,8,2,2,7,3,1,1,991,1
15342,87,1,35,9,2,0,0,1,1,2,991,0
39807,79,1,29,21,2,1,5,1,1,1,991,2
27424,16,1,51,14,2,2,12,4,1,3,992,2
24720,94,1,21,12,2,2,10,4,1,96,992,2
85631,48,2,48,24,2,3,18,4,1,1,991,2
80329,94,1,35,12,2,3,15,3,1,3,992,2
88702,76,3,18,36,2,3,13,3,0,1,991,2
37905,91,1,35,21,2,1,4,1,1,1,991,1
89313,1,5,24,36,2,2,10,2,1,1,991,2
24715,64,1,45,12,2,2,12,1,1,3,992,2
80108,77,1,32,12,2,2,8,3,1,96,992,2
13042,95,1,50,8,2,3,13,4,1,1,991,2
59702,78,1,49,32,2,1,3,4,1,1,991,2
59333,11,5,21,32,2,2,12,3,0,1,991,2
34945,29,4,23,20,2,2,12,3,0,1,991,2
6303,38,2,29,5,2,3,15,4,1,1,991,2
15507,38,2,19,9,2,2,11,2,0,1,991,2
43732,61,1,38,23,2,2,7,2,1,1,991,2
25324,6,3,27,12,2,1,4,2,1,5,992,0
15933,59,2,28,9,2,2,7,2,1,1,991,0
40518,49,1,45,22,2,3,17,2,1,1,991,2
52805,82,3,18,27,2,2,11,3,0,1,991,2
63011,92,3,21,33,2,3,15,4,0,1,991,2
58937,57,5,20,32,2,2,10,4,0,2,991,2
139,19,3,25,1,2,0,0,1,1,2,991,0
90308,58,1,44,36,2,2,10,1,5,1,991,2
16031,26,2,35,9,2,2,9,1,1,1,991,2
30212,92,3,25,18,2,2,10,3,0,2,993,2
80417,73,1,46,12,2,2,9,3,1,1,991,2
54912,16,3,41,28,2,2,9,3,1,1,991,2
91442,62,6,23,16,2,2,11,2,0,1,991,2
8504,15,1,38,6,2,2,8,3,1,1,991,1
18233,78,3,19,9,2,2,10,1,0,1,991,2
36018,87,1,32,20,2,2,10,2,1,1,991,2
44333,71,5,16,23,2,2,7,2,0,1,991,2
17702,95,1,46,9,2,3,13,3,1,1,991,2
54622,33,1,48,28,2,2,10,3,1,1,991,2
85421,33,6,34,24,2,0,0,2,0,1,991,0
12413,96,1,45,8,2,2,10,4,1,1,991,2
34943,68,3,18,20,2,2,11,4,0,1,991,2
83617,97,5,22,22,2,2,8,2,0,1,991,1
32714,51,1,52,19,2,2,10,2,1,1,991,2
50904,96,5,20,27,2,2,8,1,0,1,991,1
2818,27,1,19,2,2,2,10,3,0,1,991,2
87516,4,3,18,17,2,1,3,1,0,3,992,1
1104,23,3,41,1,2,2,7,1,1,2,991,0
17822,79,1,42,9,2,1,5,1,1,1,991,2
35517,6,3,16,20,2,2,9,3,0,1,991,2
25329,39,1,40,12,2,3,14,2,1,5,991,2
24505,69,2,15,12,2,2,10,3,0,5,992,2
32608,27,1,36,18,2,1,2,2,1,1,991,0
32102,51,3,33,18,2,2,12,3,0,1,991,2
1726,81,1,33,1,2,2,8,1,1,2,991,1
88008,80,4,51,3,2,1,5,4,0,4,991,2
27412,35,1,48,14,2,0,0,1,1,3,992,0
38534,21,1,37,21,2,2,11,3,1,1,991,2
21144,68,1,47,10,2,3,15,2,1,1,991,2
11245,62,1,35,8,2,0,0,2,1,1,991,0
17102,96,4,24,9,2,3,16,1,0,1,991,2
51305,45,1,40,27,2,2,9,2,1,1,991,2
89210,54,1,51,36,2,3,15,5,1,1,991,2
83213,37,1,42,22,2,0,0,2,1,1,991,0
45908,11,1,52,23,2,1,0,2,1,1,991,0
59307,62,1,32,32,2,3,18,4,1,1,991,2
57607,53,2,25,29,2,2,12,4,0,1,991,2
81141,70,3,24,18,2,2,9,2,1,1,991,2
21612,92,1,30,10,2,0,0,1,1,1,991,0
7104,42,3,18,6,2,2,12,4,0,1,991,2
39810,7,3,21,21,2,2,7,1,0,1,991,1
36708,90,3,29,20,2,2,10,1,1,96,992,2
3239,76,6,25,2,2,2,10,4,1,1,991,2
9908,21,3,26,8,2,2,7,2,1,1,991,2
940,1,3,53,1,2,2,10,3,1,2,991,2
92227,75,1,30,9,2,2,8,2,1,1,991,2
12430,20,3,25,8,2,2,8,2,1,1,992,2
17032,89,1,45,9,2,1,5,1,1,1,991,1
28025,68,1,30,14,2,2,8,2,1,3,992,1
26905,21,3,18,13,2,1,5,1,0,3,992,1
81728,37,1,41,18,2,2,8,4,1,2,991,0
25742,62,1,36,12,2,2,6,3,1,1,992,2
39306,43,3,18,21,2,2,12,2,0,1,991,2
1616,68,1,23,1,2,0,0,2,1,2,991,0
87904,32,4,17,3,2,2,7,2,0,4,991,1
50932,19,1,40,27,2,2,7,2,1,1,991,2
38532,78,1,53,21,2,3,15,2,1,1,992,2
526,70,1,40,1,2,2,11,1,1,2,992,2
2528,84,8,24,2,2,2,12,3,1,5,991,2
86405,54,3,20,24,2,2,11,2,0,1,991,2
2133,24,3,26,1,2,1,5,3,0,1,991,1
18906,66,11,25,9,2,2,10,3,0,1,991,2
82139,19,3,18,18,2,2,9,1,0,1,991,2
16839,92,2,32,9,2,2,10,1,1,1,991,2
42523,90,1,35,23,2,2,8,1,1,1,991,1
43932,33,1,34,23,2,2,12,3,1,1,991,2
22722,96,1,27,10,2,2,10,1,1,1,991,2
58022,8,3,21,29,2,3,16,4,0,1,991,2
28142,29,1,38,15,2,2,11,4,1,3,992,2
6843,68,5,15,5,2,2,9,5,0,1,991,2
88029,78,5,24,3,2,3,15,5,0,4,991,2
33632,47,1,38,19,2,2,10,2,1,1,991,2
17406,2,3,22,9,2,1,4,2,0,1,991,0
52411,24,1,47,27,2,2,12,3,1,1,991,2
50804,15,1,44,27,2,1,4,2,1,1,991,0
85013,99,1,46,24,2,2,8,3,1,1,991,0
18302,70,4,15,9,2,2,9,3,0,1,991,2
10013,11,1,54,8,2,2,12,5,1,4,992,2
45408,99,3,26,23,2,2,12,2,1,1,991,2
15319,24,6,38,9,2,2,9,1,0,1,991,2
19421,49,1,39,9,2,2,12,3,1,1,991,2
20120,83,1,43,9,2,0,0,1,1,1,991,0
18310,45,1,36,9,2,0,0,2,1,1,991,1
34637,61,1,48,20,2,1,5,2,1,1,991,0
16506,66,8,39,9,2,2,8,1,1,1,991,0
3127,77,3,30,2,2,2,8,2,1,2,991,0
28112,25,1,29,15,2,2,8,1,1,3,992,2
39740,29,2,45,21,2,3,15,3,0,1,991,2
30326,81,1,54,18,2,1,5,2,1,2,993,0
6723,30,4,21,5,2,3,15,4,0,1,992,2
45333,34,1,40,23,2,0,0,1,1,96,992,0
22631,20,3,17,10,2,2,10,1,0,1,991,2
89523,33,3,25,36,2,2,10,4,0,2,991,2
5807,83,1,51,5,2,1,5,3,1,1,991,1
56619,46,1,39,29,2,2,10,3,1,1,991,2
80408,21,3,17,12,2,2,9,1,0,5,991,2
27902,39,1,38,14,2,2,10,1,1,3,992,2
83523,79,3,23,22,2,2,9,3,0,1,991,2
18303,69,1,50,9,2,0,0,2,1,1,991,2
23133,71,2,21,10,2,3,14,3,0,1,991,2
86513,57,3,17,6,2,2,11,5,0,1,991,2
87711,83,3,15,17,2,1,3,1,0,3,992,1
22422,73,1,41,10,2,2,12,2,1,2,991,2
23244,4,1,42,10,2,2,12,4,1,1,991,2
44308,71,1,54,23,2,0,0,1,1,1,991,0
28131,38,3,30,15,2,2,10,3,0,3,992,2
42414,45,3,22,23,2,2,8,1,1,1,991,2
55230,95,1,32,28,2,1,2,1,1,3,991,1
42735,15,1,50,23,2,1,5,1,1,1,991,1
35414,16,1,31,20,2,2,10,1,1,2,991,2
55016,32,1,40,28,2,1,4,1,1,1,991,2
87519,64,3,21,17,2,2,11,2,0,3,992,2
86242,77,3,24,24,2,2,9,3,1,1,991,2
60529,73,1,49,33,2,1,5,4,1,1,991,1
21805,65,1,51,10,2,0,0,2,1,1,991,0
63505,21,3,20,34,2,2,9,3,0,1,991,2
38411,72,2,28,21,2,2,9,1,0,1,991,2
52303,94,1,40,27,2,0,0,2,1,1,991,0
85339,72,4,19,24,2,2,9,2,0,1,991,2
37617,1,4,21,21,2,3,15,1,0,1,991,2
4737,99,3,27,3,2,2,12,4,1,4,991,2
87333,17,1,30,17,2,2,8,1,1,1,992,2
87916,8,1,43,3,2,2,9,4,1,4,991,2
80933,44,5,30,12,2,3,15,1,0,96,992,2
62340,29,1,52,33,2,1,1,4,3,1,991,1
86027,21,1,27,24,2,2,12,3,1,1,991,2
86308,93,5,22,24,2,2,12,4,0,1,993,2
34541,68,1,30,19,2,1,4,1,1,1,991,1
55630,75,5,34,29,2,3,15,2,1,1,991,2
49110,24,1,31,24,2,2,12,1,1,1,991,2
4023,33,6,30,3,2,2,8,5,1,4,991,1
40205,21,7,21,22,2,1,3,1,0,1,991,0
35838,27,3,15,20,2,0,0,1,0,1,991,0
87112,73,1,27,17,2,2,8,1,1,3,992,1
20330,20,3,19,10,2,3,13,2,1,1,991,2
27141,54,1,54,13,2,0,0,2,1,3,992,0
35602,70,1,40,20,2,0,0,1,1,96,992,0
3822,81,1,32,3,2,2,10,4,1,1,991,2
41505,71,5,32,22,2,0,0,1,1,1,992,0
31723,23,4,17,18,2,1,2,1,0,2,993,1
3918,2,4,15,3,2,2,8,3,0,1,991,1
17524,48,3,26,9,2,3,17,2,0,1,991,2
14827,47,3,18,9,2,2,10,2,0,1,991,2
92403,5,9,23,9,2,2,10,4,0,2,991,2
19010,87,5,17,9,2,2,12,2,0,1,991,2
51016,68,2,28,27,2,2,12,4,1,5,991,2
63038,83,1,41,33,2,0,0,2,3,1,991,0
21239,45,1,35,10,2,0,0,1,1,2,991,0
48823,26,3,20,24,2,2,8,3,0,1,992,2
44722,94,3,23,23,2,1,5,1,1,1,992,1
16340,83,1,48,9,2,0,0,3,1,1,991,0
44514,93,3,20,23,2,3,14,3,0,1,991,2
51105,45,3,18,27,2,2,11,1,0,1,991,2
55203,5,3,25,28,2,3,15,4,0,1,991,2
58409,87,1,54,29,2,1,1,3,1,1,991,4
23742,52,1,27,10,2,0,0,1,1,1,991,0
12501,50,1,39,8,2,2,10,1,1,1,992,2
37920,21,5,20,21,2,2,10,1,0,1,991,2
83131,67,3,42,22,2,1,5,1,1,1,992,1
23234,14,1,38,10,2,0,0,2,1,2,991,0
33329,31,1,54,19,2,1,5,2,1,2,993,1
44109,75,1,31,23,2,0,0,1,1,1,991,1
45745,45,1,32,23,2,2,10,2,1,1,991,2
64030,22,2,35,35,2,3,17,4,1,1,998,2
18939,45,3,17,9,2,2,11,3,0,1,991,2
1116,74,3,28,1,2,3,15,4,1,2,993,2
92909,93,1,54,9,2,0,0,4,1,2,991,0
45033,71,7,16,23,2,2,8,1,0,1,991,2
26940,68,1,24,13,2,2,6,2,1,3,992,2
4622,12,1,36,3,2,2,8,5,1,4,991,1
27609,66,6,23,14,2,2,7,1,1,96,991,2
45523,3,7,15,23,2,2,10,2,0,1,991,2
15045,96,1,48,9,2,1,5,2,1,1,991,0
58240,53,2,54,29,2,0,0,3,1,1,991,0
86241,70,2,18,24,2,1,2,1,0,1,992,0
81532,47,1,46,18,2,0,0,1,1,1,992,0
82331,29,1,33,22,2,2,9,3,1,1,991,2
10311,7,1,33,8,2,2,8,4,0,1,991,2
49107,73,2,25,24,2,2,8,3,1,1,991,1
12505,8,1,26,8,2,2,9,3,1,1,992,2
32028,19,3,20,18,2,2,8,1,0,1,991,1
19643,16,3,17,9,2,2,9,1,0,1,991,2
12320,38,2,16,8,2,2,7,3,0,1,991,2
56302,59,3,31,29,2,2,7,3,1,1,991,1
28038,30,1,33,14,2,2,7,3,1,3,992,0
25312,92,1,45,12,2,1,4,2,3,1,992,0
21325,90,3,18,10,2,2,10,1,0,1,991,2
31704,4,1,31,18,2,1,4,1,1,2,993,1
36520,2,2,20,20,2,0,0,1,0,3,991,0
49909,9,3,33,27,2,2,9,3,1,1,992,2
90837,99,1,25,36,2,2,7,1,1,1,991,1
61411,72,2,39,33,2,3,15,4,1,1,991,2
54624,16,1,51,28,2,0,0,4,1,1,991,1
30034,56,1,42,18,2,0,0,1,1,2,991,0
16217,31,5,18,9,2,0,0,2,0,1,991,2
32421,6,1,38,18,2,1,1,1,1,1,992,0
86937,50,1,52,27,2,2,7,4,1,1,991,1
20737,48,1,46,10,2,3,15,3,1,1,991,2
20142,96,3,21,9,2,2,10,2,1,1,991,2
83516,93,8,20,22,2,2,9,1,1,1,991,2
11320,44,5,18,8,2,3,15,5,0,1,991,2
57109,28,2,36,29,2,0,0,3,0,1,991,0
83302,84,1,35,22,2,0,0,1,1,1,991,0
15606,26,1,42,9,2,2,8,3,1,1,991,0
10910,26,3,18,8,2,3,13,2,0,1,991,2
11444,32,6,35,8,2,1,5,1,1,1,991,1
44011,87,4,16,23,2,0,0,3,0,1,991,0
26239,92,1,49,13,2,0,0,4,1,3,992,2
83022,98,1,40,22,2,2,8,1,1,1,991,1
82139,35,1,40,18,2,2,8,1,1,1,991,1
89403,7,1,33,36,2,2,10,3,1,1,991,2
56710,54,4,38,29,2,0,0,1,1,1,991,0
240,68,3,16,1,2,2,9,4,0,2,991,2
44123,92,3,21,23,2,3,14,3,0,1,992,2
86237,99,1,50,24,2,0,0,1,1,1,992,0
80134,29,9,30,12,2,0,0,2,0,96,992,0
30806,43,1,45,18,2,1,4,1,1,1,991,0
5422,39,6,30,3,2,2,12,5,0,4,991,2
6518,55,2,28,5,2,2,10,3,0,1,991,2
22302,84,8,23,10,2,2,12,2,1,1,991,2
57111,1,1,51,29,2,0,0,3,1,2,991,0
46810,78,1,47,24,2,0,0,5,1,1,991,0
43131,31,1,43,23,2,0,0,1,1,1,992,0
24624,46,3,22,12,2,2,7,2,0,5,992,2
1427,27,3,24,1,2,3,17,4,0,2,993,2
28708,59,5,16,15,2,2,6,3,0,5,992,2
80635,23,6,27,12,2,2,9,3,1,1,991,2
7537,98,1,30,6,2,2,12,5,1,1,991,2
1930,22,1,47,1,2,1,5,2,1,1,991,1
4842,62,4,18,3,2,2,9,5,0,1,991,2
31628,91,1,39,18,2,2,9,1,1,2,993,2
87619,46,1,48,17,2,1,5,2,1,3,992,2
36123,6,2,28,20,2,0,0,2,1,1,991,0
19308,57,3,25,9,2,2,12,1,0,1,991,2
31928,20,4,37,18,2,0,0,1,0,2,993,0
12825,79,2,27,8,2,2,9,2,1,1,991,2
24242,29,3,28,11,2,2,12,3,0,5,992,2
41302,39,5,18,22,2,2,12,1,0,1,992,2
46519,97,3,29,23,2,1,3,1,1,1,992,0
7014,75,1,40,6,2,2,10,5,1,1,991,2
20642,83,1,50,10,2,0,0,1,1,1,991,0
20529,8,1,36,10,2,2,9,1,1,1,991,2
35228,10,1,19,20,2,0,0,1,1,1,992,0
8212,31,5,21,6,2,3,13,4,0,1,991,2
87904,55,6,18,3,2,2,8,3,0,4,991,1
57411,30,4,21,29,2,3,13,3,0,1,991,2
8414,11,1,37,6,2,1,5,2,1,1,991,1
1712,73,3,35,1,2,2,12,3,1,4,991,2
34305,83,1,45,19,2,3,15,3,1,1,991,2
15502,6,3,32,9,2,2,9,3,1,1,991,2
50104,96,1,42,27,2,2,12,4,1,2,991,2
50904,96,1,30,27,2,2,8,1,1,1,991,1
50142,77,1,53,27,2,2,6,5,1,1,991,1
30307,22,1,52,18,2,2,6,2,1,1,991,1
13631,78,3,18,9,2,0,0,1,0,1,991,0
89504,79,1,40,36,2,2,10,4,1,1,991,2
4830,79,3,26,3,2,1,5,5,0,1,991,1
17005,85,4,20,9,2,2,9,3,0,1,991,2
90123,93,1,48,36,2,3,17,4,1,1,991,2
46511,87,1,53,23,2,2,9,1,1,1,991,2
39838,69,1,30,21,2,0,0,1,1,1,992,0
55533,18,1,39,29,2,0,0,1,5,1,991,0
43807,20,1,34,23,2,1,5,1,1,1,991,2
13611,97,1,40,9,2,0,0,4,1,2,993,0
51608,27,2,50,27,2,2,7,4,1,1,991,1
10829,8,10,25,8,2,0,0,2,1,2,991,0
50638,38,1,43,27,2,2,9,3,1,1,991,2
82422,98,2,39,22,2,2,7,2,1,1,992,0
16822,12,3,26,9,2,0,0,1,0,1,991,0
26442,62,1,46,13,2,2,10,5,1,3,992,2
44910,73,3,20,23,2,2,8,1,0,1,991,0
85631,51,5,19,24,2,2,7,2,0,1,991,0
49723,93,3,37,27,2,2,8,3,1,1,991,0
37639,37,3,44,21,2,0,0,1,1,1,991,0
55412,35,1,44,28,2,2,7,3,1,1,991,2
4930,31,6,27,3,2,2,10,5,1,4,991,2
27322,12,1,45,14,2,1,3,1,1,3,992,0
4127,27,2,32,3,2,2,8,4,1,4,991,2
138,83,1,47,1,2,2,11,3,1,2,991,2
18815,64,3,39,9,2,2,12,4,0,1,991,2
57705,91,3,17,29,2,2,12,4,0,3,993,2
412,25,1,45,37,2,2,10,3,3,5,992,2
20813,11,1,33,10,2,2,8,3,1,1,991,2
28013,37,3,36,14,2,2,10,2,1,3,992,2
44332,89,5,25,23,2,2,12,5,1,1,991,2
4719,6,4,28,3,2,2,11,4,1,4,991,2
36613,61,3,20,20,2,2,12,2,0,1,991,2
7828,37,6,23,6,2,3,13,5,0,1,991,2
46735,64,1,35,23,2,2,9,3,1,1,991,2
26918,4,1,37,13,2,2,12,1,1,3,992,2
81620,93,12,24,18,2,2,9,1,1,1,992,2
16727,99,1,40,9,2,1,5,2,1,1,991,2
10729,8,3,15,8,2,2,10,2,0,1,991,2
32411,32,1,40,18,2,2,8,1,1,1,991,1
90521,95,2,23,36,2,2,12,4,0,1,991,2
917,44,1,40,1,2,2,7,2,1,2,991,0
16811,24,6,32,9,2,3,15,1,1,1,991,2
56937,90,3,15,29,2,0,0,3,0,1,991,2
57110,87,1,47,29,2,3,14,4,1,1,991,2
46541,76,3,21,23,2,2,9,1,0,1,992,2
41334,12,1,28,22,2,1,1,1,1,1,991,1
59618,49,1,21,32,2,2,11,1,1,1,991,2
24342,62,3,27,11,2,1,4,1,1,1,991,1
87309,87,5,54,17,2,0,0,2,0,3,992,0
87201,56,7,27,17,2,1,3,1,1,96,992,1
84906,24,1,42,24,2,2,9,3,1,1,991,2
60608,95,1,37,33,2,3,15,3,1,1,991,2
20002,95,1,42,9,2,2,8,3,1,1,991,1
59831,73,1,42,32,2,2,10,3,1,3,991,2
10143,78,5,19,8,2,2,7,2,0,1,991,2
10609,58,9,18,8,2,2,8,4,0,1,991,2
82213,1,1,45,22,2,0,0,1,1,1,991,0
89902,59,3,21,36,2,2,12,3,0,1,991,2
33129,31,1,33,19,2,1,1,1,1,1,993,0
42602,96,5,30,23,2,2,8,1,1,1,991,2
19620,27,1,42,9,2,2,10,1,1,1,991,2
88819,51,1,38,36,2,2,10,3,1,1,991,2
4016,85,1,43,3,2,2,12,5,1,4,991,2
910,7,3,30,1,2,3,19,4,1,2,991,2
57028,63,1,53,29,2,1,5,4,1,1,991,2
59308,43,2,27,32,2,2,8,3,0,1,991,2
39140,35,1,45,21,2,0,0,2,1,1,991,0
87427,90,1,41,17,2,2,9,3,1,1,992,2
82223,76,1,47,22,2,2,8,3,1,1,991,2
86340,67,1,42,24,2,2,10,4,1,1,991,2
23632,31,10,47,10,2,2,12,3,1,1,991,2
43818,4,1,52,23,2,2,6,3,1,1,991,1
1702,39,1,45,1,2,0,0,2,1,2,993,0
58803,38,5,21,32,2,3,15,3,0,1,991,2
45230,67,3,35,23,2,2,8,4,1,1,991,1
16932,61,9,22,9,2,1,5,3,0,1,991,2
48934,47,1,40,24,2,2,12,1,1,1,991,2
80933,59,1,39,12,2,1,5,2,1,96,992,1
32711,6,1,25,19,2,0,0,2,1,1,991,0
36510,26,1,44,20,2,3,17,2,1,96,992,2
91507,73,1,45,16,2,2,9,1,1,1,992,2
940,35,3,33,1,2,3,16,5,1,2,993,2
43424,6,1,48,23,2,2,8,3,1,1,991,1
54522,19,1,54,28,2,0,0,2,1,1,991,0
39839,5,3,23,21,2,2,10,1,1,1,991,2
36611,78,4,25,20,2,2,9,1,1,1,992,2
10010,45,1,40,8,2,2,10,4,1,1,991,2
17041,72,3,24,9,2,1,5,2,0,1,991,0
52509,26,3,33,27,2,2,7,3,3,1,991,1
19041,28,3,37,9,2,2,9,2,1,1,991,2
42822,79,1,26,23,2,0,0,1,1,1,991,0
34330,16,3,30,19,2,2,9,2,1,1,991,2
10515,64,1,35,8,2,1,5,2,1,1,991,1
60618,94,1,31,33,2,2,11,3,1,1,991,2
86027,20,1,40,24,2,2,8,1,1,1,991,1
15912,92,1,45,9,2,0,0,2,1,1,991,0
32824,63,1,30,19,2,2,12,2,1,1,991,2
49721,95,4,18,27,2,2,12,1,0,1,992,2
23309,59,6,17,10,2,2,10,2,0,5,991,2
24213,99,1,52,11,2,0,0,3,1,1,991,0
50931,57,3,18,27,2,2,12,5,0,1,991,2
16511,14,1,33,9,2,2,9,1,1,1,991,2
23030,52,3,19,10,2,3,13,3,0,1,991,2
19408,58,6,16,9,2,2,9,4,0,1,991,2
13143,78,3,15,8,2,2,9,1,0,1,991,2
92835,64,1,46,9,2,0,0,2,1,1,991,0
45510,45,3,19,23,2,2,8,2,0,1,991,1
47042,59,4,18,24,2,2,9,2,1,1,991,2
7009,26,1,50,6,2,2,10,4,1,1,991,2
11405,32,3,25,8,2,1,5,1,1,1,992,2
46225,83,1,54,23,2,2,7,1,1,1,991,2
41130,33,1,40,22,2,1,5,4,1,1,991,1
54409,14,1,28,28,2,2,6,1,1,1,991,2
86706,66,3,27,23,2,2,8,4,1,1,991,1
19512,92,4,16,9,2,2,9,1,0,1,991,2
34038,77,1,45,19,2,1,4,1,1,1,991,1
54522,20,3,19,28,2,3,14,3,0,1,991,2
20106,2,3,21,9,2,2,12,2,0,1,991,2
87426,99,2,30,17,2,1,3,3,1,1,992,0
47812,68,3,23,24,2,2,9,4,1,1,991,2
82441,4,1,32,22,2,0,0,1,1,1,991,0
87305,59,1,36,17,2,2,6,2,1,3,992,1
9925,90,5,17,8,2,2,9,3,0,2,991,2
11605,32,1,33,8,2,1,4,3,1,1,991,2
60205,45,1,50,33,2,2,8,4,1,1,991,2
21838,10,4,23,10,2,1,3,2,1,1,991,0
42731,28,1,40,23,2,2,7,1,1,1,991,1
28505,82,1,47,15,2,2,9,2,1,3,992,2
41835,4,10,24,23,2,1,5,1,1,1,991,1
11505,32,8,30,8,2,2,6,2,0,2,991,1
57634,75,3,22,29,2,2,12,4,0,1,991,2
16739,45,4,16,9,2,2,8,1,0,1,991,2
50130,98,3,25,27,2,2,9,4,1,1,991,2
28813,16,2,48,15,2,2,8,2,0,3,992,2
15532,98,4,21,9,2,2,8,1,1,1,991,2
19417,78,1,35,9,2,2,10,2,1,1,991,2
5310,7,5,25,3,2,2,12,5,0,4,991,2
47307,96,1,35,24,2,2,9,1,1,1,991,2
83022,20,1,30,22,2,2,12,1,1,1,991,2
28732,78,1,41,15,2,2,8,2,1,3,992,2
15637,72,1,40,9,2,1,5,1,1,1,991,2
34743,3,1,43,20,2,1,4,1,1,1,991,1
86407,96,3,28,24,2,1,5,3,1,2,991,0
21618,1,1,49,10,2,0,0,1,1,2,991,0
81123,26,1,20,18,2,1,3,1,0,1,991,2
12931,73,1,37,8,2,2,7,2,1,1,991,0
35631,66,1,35,20,2,2,8,1,1,1,992,2
87031,73,3,38,27,2,1,5,3,1,5,991,0
84924,95,1,44,24,2,2,9,1,1,1,991,2
31028,20,3,21,18,2,3,13,3,0,1,991,2
1930,98,1,35,1,2,2,10,5,1,1,991,2
80133,24,4,21,12,2,3,14,5,0,96,992,2
44120,4,1,35,23,2,0,0,1,1,1,991,0
27002,39,2,30,13,2,2,8,2,0,3,992,2
12117,82,3,20,8,2,0,0,3,0,1,991,2
46115,24,3,22,23,2,2,10,2,0,1,991,2
25332,79,1,23,12,2,2,9,1,1,3,991,2
86431,67,3,22,24,2,2,12,2,0,1,991,2
11811,78,1,38,8,2,2,10,5,1,1,991,2
44819,60,1,51,23,2,0,0,2,1,1,991,2
17542,63,4,28,9,2,2,10,1,0,2,991,2
46941,23,1,45,24,2,0,0,1,1,1,991,1
38323,76,4,23,21,2,3,15,2,0,1,991,2
86608,27,1,34,6,2,3,17,5,1,1,991,2
20214,37,2,16,9,2,1,5,2,0,2,991,0
88716,3,1,34,36,2,2,7,1,1,1,991,2
56531,31,7,19,29,2,2,9,2,0,1,991,2
2334,74,3,17,2,2,2,11,3,0,1,991,2
45523,72,3,22,23,2,3,13,2,0,1,991,2
16511,87,4,25,9,2,1,5,1,0,1,991,0
7612,31,1,49,6,2,2,10,5,1,1,991,2
22605,93,5,37,10,2,2,7,3,1,1,991,1
36236,83,4,19,20,2,2,12,2,0,1,991,2
